id,year,statename,pcname,candidate,sex,age,category,party,total,electors,polled,rank,win,alliance
2290,2006,Tamil Nadu,Srivilliputhur,RAJENDRAN.P,M,46,GEN,IND,1590,,135549,6,0,OTHERS
2291,2006,Tamil Nadu,Srivilliputhur,GNANAPANDITHAN.P,M,46,GEN,BJP,1264,,135549,7,0,OTHERS
2292,2006,Tamil Nadu,Srivilliputhur,RAMASAMY.A,M,37,GEN,IND,801,,135549,8,0,OTHERS
2293,2006,Tamil Nadu,Srivilliputhur,RAMAR.P,M,46,GEN,IND,404,,135549,9,0,OTHERS
2294,2006,Tamil Nadu,Srivilliputhur,MARIAPPAN.I,M,34,GEN,IND,393,,135549,10,0,OTHERS
2295,2006,Tamil Nadu,Srivilliputhur,RAMASAMY.M,M,40,GEN,IND,387,,135549,11,0,OTHERS
2296,2006,Tamil Nadu,Srivilliputhur,KARMEGARAJAN.S,M,42,GEN,IND,208,,135549,12,0,OTHERS
2297,2006,Tamil Nadu,Srivilliputhur,ALAGARSAMY.V,M,26,GEN,IND,206,,135549,13,0,OTHERS
2298,2006,Tamil Nadu,Srivilliputhur,MAHALINGAM.U,M,49,GEN,IND,173,,135549,14,0,OTHERS
2299,2006,Tamil Nadu,Rajapalayam,CHANDRA. M.,F,45,SC,AIADMK,58320,,148122,1,1,AIADMK
2300,2006,Tamil Nadu,Rajapalayam,RAJAN.V P,M,40,SC,DMK,57827,,148122,2,0,DMK
2301,2006,Tamil Nadu,Rajapalayam,KALIMUTHU.P,M,42,SC,BSP,13218,,148122,3,0,OTHERS
2302,2006,Tamil Nadu,Rajapalayam,AYYANAR. N.,M,56,SC,DMDK,10251,,148122,4,0,OTHERS
2303,2006,Tamil Nadu,Rajapalayam,VIJAYAKUMARI. R.,F,50,SC,AIFB,4082,,148122,5,0,OTHERS
2304,2006,Tamil Nadu,Rajapalayam,CHELLAPANDI. M.,M,50,SC,BJP,1640,,148122,6,0,OTHERS
2305,2006,Tamil Nadu,Rajapalayam,MUNIASAMY. P,M,47,SC,IND,1210,,148122,7,0,OTHERS
2306,2006,Tamil Nadu,Rajapalayam,MADASAMY.I,M,30,SC,IND,485,,148122,8,0,OTHERS
2307,2006,Tamil Nadu,Rajapalayam,MANMATHAN.M.,M,52,SC,IND,403,,148122,9,0,OTHERS
2308,2006,Tamil Nadu,Rajapalayam,PERIYASHAMY. A.,M,56,SC,IND,181,,148122,10,0,OTHERS
2309,2006,Tamil Nadu,Rajapalayam,DURAIBALAN. D.,M,55,SC,IND,179,,148122,11,0,OTHERS
2310,2006,Tamil Nadu,Rajapalayam,SEEINIVASAN. V.,M,49,SC,IND,170,,148122,12,0,OTHERS
2311,2006,Tamil Nadu,Rajapalayam,THANGAMUTHU.M,M,27,SC,IND,156,,148122,13,0,OTHERS
2312,2006,Tamil Nadu,Vilathikulam,CHINNAPPAN.P,M,45,GEN,AIADMK,45409,,97171,1,1,AIADMK
2313,2006,Tamil Nadu,Vilathikulam,RAJARAM.K,M,48,GEN,DMK,37755,,97171,2,0,DMK
2314,2006,Tamil Nadu,Vilathikulam,BALAKRISHNAN.S,M,26,GEN,DMDK,5779,,97171,3,0,OTHERS
2315,2006,Tamil Nadu,Vilathikulam,LINGARAJ,M,37,GEN,BSP,4026,,97171,4,0,OTHERS
2316,2006,Tamil Nadu,Vilathikulam,JAYARAJ.V.P,M,45,GEN,BJP,1197,,97171,5,0,OTHERS
2317,2006,Tamil Nadu,Vilathikulam,NATARAJ.A,M,30,GEN,IND,1077,,97171,6,0,OTHERS
2318,2006,Tamil Nadu,Vilathikulam,MURUGAPANDIAN.R,M,40,GEN,AIFB,710,,97171,7,0,OTHERS
2319,2006,Tamil Nadu,Vilathikulam,GANDHI.M,M,38,GEN,IND,541,,97171,8,0,OTHERS
2320,2006,Tamil Nadu,Vilathikulam,THANGAMUTHU.T,M,46,GEN,JD(U),460,,97171,9,0,OTHERS
2321,2006,Tamil Nadu,Vilathikulam,ALAGESAN.L,M,47,GEN,IND,217,,97171,10,0,OTHERS
2322,2006,Tamil Nadu,Pottapidaram,MOHAN.P,M,45,SC,AIADMK,38715,,98404,1,1,AIADMK
2323,2006,Tamil Nadu,Pottapidaram,KRISHNASAMY.K,M,45,SC,BSP,29271,,98404,2,0,OTHERS
2324,2006,Tamil Nadu,Pottapidaram,RAJAMANNAR.S.X,M,45,SC,DMK,23356,,98404,3,0,DMK
2325,2006,Tamil Nadu,Pottapidaram,MOHANRAJ.K,M,45,SC,DMDK,2690,,98404,4,0,OTHERS
2326,2006,Tamil Nadu,Pottapidaram,KOTHANDARAMAN.V,M,43,SC,AIFB,1448,,98404,5,0,OTHERS
2327,2006,Tamil Nadu,Pottapidaram,MUTHURAJ,M,26,SC,IND,978,,98404,6,0,OTHERS
2328,2006,Tamil Nadu,Pottapidaram,SANTHANAKUMAR.A,M,45,SC,BJP,963,,98404,7,0,OTHERS
2329,2006,Tamil Nadu,Pottapidaram,MADASAMY,M,36,SC,IND,370,,98404,8,0,OTHERS
2330,2006,Tamil Nadu,Pottapidaram,SENDURPANDI.T,M,45,SC,IND,256,,98404,9,0,OTHERS
2331,2006,Tamil Nadu,Pottapidaram,SURESHKUMAR.R,M,35,SC,IND,185,,98404,10,0,OTHERS
2332,2006,Tamil Nadu,Pottapidaram,PERUMAL,M,31,SC,IND,172,,98404,11,0,OTHERS
2333,2006,Tamil Nadu,Koilpatti,RADHAKRISHNAN.L,M,45,GEN,AIADMK,53354,,114478,1,1,AIADMK
2334,2006,Tamil Nadu,Koilpatti,RAJENDRAN.S,M,56,GEN,CPI,41015,,114478,2,0,DMK
2335,2006,Tamil Nadu,Koilpatti,SRINIVASARAGHAVAN.T,M,32,GEN,DMDK,11633,,114478,3,0,OTHERS
2336,2006,Tamil Nadu,Koilpatti,KOVILSELVAN.K,M,46,GEN,BSP,2827,,114478,4,0,OTHERS
2337,2006,Tamil Nadu,Koilpatti,CHELLADURAI.S,M,45,GEN,AIFB,2560,,114478,5,0,OTHERS
2338,2006,Tamil Nadu,Koilpatti,VISWANATHAN.V,M,55,GEN,IND,1201,,114478,6,0,OTHERS
2339,2006,Tamil Nadu,Koilpatti,SOMASUNDARAM.G,M,55,GEN,BJP,733,,114478,7,0,OTHERS
2340,2006,Tamil Nadu,Koilpatti,MUTHUMARIAPPAN.R,M,55,GEN,IND,409,,114478,8,0,OTHERS
2341,2006,Tamil Nadu,Koilpatti,KALYANASUNDARAM.S.D,M,55,GEN,IND,360,,114478,9,0,OTHERS
2342,2006,Tamil Nadu,Koilpatti,LOGANATHAN.K.V.K,M,55,GEN,IND,240,,114478,10,0,OTHERS
2343,2006,Tamil Nadu,Koilpatti,MUTHURAJ.I,M,55,GEN,IND,146,,114478,11,0,OTHERS
2344,2006,Tamil Nadu,Sankaranayanarkoil,KARUPPASAMY C,M,51,SC,AIADMK,50603,,125468,1,1,AIADMK
2345,2006,Tamil Nadu,Sankaranayanarkoil,THANGAVELU.S.,M,52,SC,DMK,46161,,125468,2,0,DMK
2346,2006,Tamil Nadu,Sankaranayanarkoil,KARUPPASAMY.A,M,32,SC,BSP,10015,,125468,3,0,OTHERS
2347,2006,Tamil Nadu,Sankaranayanarkoil,SUBBULAKSHMI.P,F,37,SC,AIFB,9740,,125468,4,0,OTHERS
2348,2006,Tamil Nadu,Sankaranayanarkoil,MUTHUKUMAR.K,M,30,SC,DMDK,5531,,125468,5,0,OTHERS
2349,2006,Tamil Nadu,Sankaranayanarkoil,SUBBULAKSHMI.K,F,35,SC,IND,1351,,125468,6,0,OTHERS
2350,2006,Tamil Nadu,Sankaranayanarkoil,KANAGARAJ. S,M,28,SC,SP,1250,,125468,7,0,OTHERS
2351,2006,Tamil Nadu,Sankaranayanarkoil,GANESAN.S,M,31,SC,IND,817,,125468,8,0,OTHERS
2352,2006,Tamil Nadu,Vasudevanallur,SADHAN THIRUMALAI KUMAR.(DR) T,M,53,SC,MDMK,45790,,113705,1,1,AIADMK
2353,2006,Tamil Nadu,Vasudevanallur,KRISHNAN.R,M,63,SC,CPI(M),39031,,113705,2,0,DMK
2354,2006,Tamil Nadu,Vasudevanallur,ANANDAN.D,M,40,SC,BSP,14220,,113705,3,0,OTHERS
2355,2006,Tamil Nadu,Vasudevanallur,PITCHAI.S.,M,63,SC,DMDK,6390,,113705,4,0,OTHERS
2356,2006,Tamil Nadu,Vasudevanallur,BABU.K,M,34,SC,AIFB,4332,,113705,5,0,OTHERS
2357,2006,Tamil Nadu,Vasudevanallur,SELVAKANI.C,M,38,SC,BJP,2579,,113705,6,0,OTHERS
2358,2006,Tamil Nadu,Vasudevanallur,CHANDRASEKARAN.K,M,42,SC,IND,1363,,113705,7,0,OTHERS
2359,2006,Tamil Nadu,Kadayanallur,PETER ALPHONSE.S,M,55,GEN,INC,53700,,120446,1,1,DMK
2360,2006,Tamil Nadu,Kadayanallur,KAMALUDEEN.U.H,M,51,GEN,AIADMK,49386,,120446,2,0,AIADMK
2361,2006,Tamil Nadu,Kadayanallur,ARUMUGASAMY.M,M,32,GEN,BSP,6760,,120446,3,0,OTHERS
2362,2006,Tamil Nadu,Kadayanallur,THIRUPPATHY.V.S.,M,29,GEN,IND,3229,,120446,4,0,OTHERS
2363,2006,Tamil Nadu,Kadayanallur,SHANMUGAVELU.M,M,76,GEN,BJP,3203,,120446,5,0,OTHERS
2364,2006,Tamil Nadu,Kadayanallur,RAJ @ SHANMUGARAJ,M,36,GEN,SP,1372,,120446,6,0,OTHERS
2365,2006,Tamil Nadu,Kadayanallur,MAGDOOM,M,44,GEN,IND,1196,,120446,7,0,OTHERS
2366,2006,Tamil Nadu,Kadayanallur,PANDIAN. P.S,M,66,GEN,IND,1110,,120446,8,0,OTHERS
2367,2006,Tamil Nadu,Kadayanallur,SENTHIL RAJ.V.,M,27,GEN,IND,490,,120446,9,0,OTHERS
2368,2006,Tamil Nadu,Tenkasi,KARUPPASAMY PANDIAN.V,M,57,GEN,DMK,69755,,139570,1,1,DMK
2369,2006,Tamil Nadu,Tenkasi,"UDAYASURIYAN,RAMA",M,44,GEN,MDMK,51097,,139570,2,0,AIADMK
2370,2006,Tamil Nadu,Tenkasi,RAVI ARUNAN.K,M,47,GEN,BJP,5190,,139570,3,0,OTHERS
2371,2006,Tamil Nadu,Tenkasi,KAMARAJ.S,M,39,GEN,DMDK,5081,,139570,4,0,OTHERS
2372,2006,Tamil Nadu,Tenkasi,CHANDRAN.S,M,34,GEN,BSP,2607,,139570,5,0,OTHERS
2373,2006,Tamil Nadu,Tenkasi,MARIAPPAN.N,M,38,GEN,IND,2095,,139570,6,0,OTHERS
2374,2006,Tamil Nadu,Tenkasi,MUTHURAJA.A,M,30,GEN,AIFB,1645,,139570,7,0,OTHERS
2375,2006,Tamil Nadu,Tenkasi,BALASUBRAMANIAN.K,M,34,GEN,IND,1166,,139570,8,0,OTHERS
2376,2006,Tamil Nadu,Tenkasi,THANGAPPAN.S.S,M,48,GEN,IND,423,,139570,9,0,OTHERS
2377,2006,Tamil Nadu,Tenkasi,RAVICHANDRAN.R,M,39,GEN,RLD,315,,139570,10,0,OTHERS
2378,2006,Tamil Nadu,Tenkasi,ARUMUGASAMY.P,M,30,GEN,IND,196,,139570,11,0,OTHERS
2379,2006,Tamil Nadu,Alangulam,POONGOTHAI ALADIARUNA,F,41,GEN,DMK,62299,,135294,1,1,DMK
2380,2006,Tamil Nadu,Alangulam,PANDIARAJ.M,M,42,GEN,AIADMK,55454,,135294,2,0,AIADMK
2381,2006,Tamil Nadu,Alangulam,SIVAKUMAR.M,M,29,GEN,BSP,6620,,135294,3,0,OTHERS
2382,2006,Tamil Nadu,Alangulam,SAMYNATHAN.P,M,35,GEN,AIFB,4664,,135294,4,0,OTHERS
2383,2006,Tamil Nadu,Alangulam,MUTHUKUMARASAMY @ DURAI K,M,39,GEN,DMDK,2751,,135294,5,0,OTHERS
2384,2006,Tamil Nadu,Alangulam,ARULSELVAN.M,M,31,GEN,BJP,2170,,135294,6,0,OTHERS
2385,2006,Tamil Nadu,Alangulam,MEERAN.A,M,36,GEN,IND,1336,,135294,7,0,OTHERS
2386,2006,Tamil Nadu,Tirunelveli,MALAI RAJA N,M,42,GEN,DMK,65517,,142908,1,1,DMK
2387,2006,Tamil Nadu,Tirunelveli,NAINAR NAGENTHRAN,M,46,GEN,AIADMK,64911,,142908,2,0,AIADMK
2388,2006,Tamil Nadu,Tirunelveli,JAYACHANDRAN.S,M,26,GEN,IND,4080,,142908,3,0,OTHERS
2389,2006,Tamil Nadu,Tirunelveli,NAMBIRAJAN S,M,26,GEN,AIFB,2709,,142908,4,0,OTHERS
2390,2006,Tamil Nadu,Tirunelveli,SIVAKUMAR.K.M,M,32,GEN,BJP,2257,,142908,5,0,OTHERS
2391,2006,Tamil Nadu,Tirunelveli,JEYAKUMAR A,M,30,GEN,BSP,1406,,142908,6,0,OTHERS
2392,2006,Tamil Nadu,Tirunelveli,VELU . A,M,44,GEN,IND,565,,142908,7,0,OTHERS
2393,2006,Tamil Nadu,Tirunelveli,RAJI YADHAV,M,45,GEN,IND,525,,142908,8,0,OTHERS
2394,2006,Tamil Nadu,Tirunelveli,RAJAMANICKAM. T.,M,48,GEN,CPI(ML)(L),444,,142908,9,0,OTHERS
2395,2006,Tamil Nadu,Tirunelveli,CHELLADURAI.S,M,40,GEN,SP,178,,142908,10,0,OTHERS
2396,2006,Tamil Nadu,Tirunelveli,SANKAR KUMAR.M,M,43,GEN,IND,135,,142908,11,0,OTHERS
2397,2006,Tamil Nadu,Tirunelveli,GANESAN.S,M,34,GEN,IND,99,,142908,12,0,OTHERS
2398,2006,Tamil Nadu,Tirunelveli,INBARAJ.E,M,32,GEN,IND,82,,142908,13,0,OTHERS
2399,2006,Tamil Nadu,Palayamcottai,MOHIDEEN KHAN.T.P.M.,M,58,GEN,DMK,85114,,148900,1,1,DMK
2400,2006,Tamil Nadu,Palayamcottai,NIJAMUDEEN K.M,M,48,GEN,AIADMK,43815,,148900,2,0,AIADMK
2401,2006,Tamil Nadu,Palayamcottai,KALEEL RAGUMAN.K.A.K.K,M,46,GEN,DMDK,6342,,148900,3,0,OTHERS
2402,2006,Tamil Nadu,Palayamcottai,MURUGAN.V,M,43,GEN,AIFB,5399,,148900,4,0,OTHERS
2403,2006,Tamil Nadu,Palayamcottai,PECHIMUTHU @ ARUNACHALASAMY,M,54,GEN,BJP,2839,,148900,5,0,OTHERS
2404,2006,Tamil Nadu,Palayamcottai,EDWARD RAJ.M,M,38,GEN,BSP,2354,,148900,6,0,OTHERS
2405,2006,Tamil Nadu,Palayamcottai,SUBASH SUNDAR.K.,M,29,GEN,IND,843,,148900,7,0,OTHERS
2406,2006,Tamil Nadu,Palayamcottai,JEBAKUMAR.K.,M,50,GEN,IND,579,,148900,8,0,OTHERS
2407,2006,Tamil Nadu,Palayamcottai,NARESH AMBEDKHAR.P.,M,38,GEN,IND,398,,148900,9,0,OTHERS
2408,2006,Tamil Nadu,Palayamcottai,VEDAMANICKAM.D.,M,60,GEN,IND,364,,148900,10,0,OTHERS
2409,2006,Tamil Nadu,Palayamcottai,NAMASIVAYA SANKAR.H.,M,34,GEN,IND,191,,148900,11,0,OTHERS
2410,2006,Tamil Nadu,Palayamcottai,VARGHESE AMULRAJ.I,M,40,GEN,IND,171,,148900,12,0,OTHERS
2411,2006,Tamil Nadu,Palayamcottai,SUDALAI MANI.E,M,40,GEN,RLD,142,,148900,13,0,OTHERS
2412,2006,Tamil Nadu,Palayamcottai,KANNAN.A.,M,40,GEN,IND,128,,148900,14,0,OTHERS
2413,2006,Tamil Nadu,Palayamcottai,TANGAVEL.P.,M,60,GEN,IND,119,,148900,15,0,OTHERS
2414,2006,Tamil Nadu,Palayamcottai,GOMATHINAYAGAM.P.,M,66,GEN,IND,102,,148900,16,0,OTHERS
2415,2006,Tamil Nadu,Cheranmahadevi,VELDURAI.P.,M,56,GEN,INC,48527,,110996,1,1,DMK
2416,2006,Tamil Nadu,Cheranmahadevi,PAUL MANOJ PANDIAN. P.H.,M,34,GEN,AIADMK,42495,,110996,2,0,AIADMK
2417,2006,Tamil Nadu,Cheranmahadevi,RAJENDRANATHAN.S.,M,41,GEN,DMDK,8122,,110996,3,0,OTHERS
2418,2006,Tamil Nadu,Cheranmahadevi,PARAMASIVAN.A.,M,28,GEN,AIFB,5966,,110996,4,0,OTHERS
2419,2006,Tamil Nadu,Cheranmahadevi,UDAYAKUMAR.S.,M,27,GEN,BSP,1920,,110996,5,0,OTHERS
2420,2006,Tamil Nadu,Cheranmahadevi,ARUMUGANAINAR.P.,M,62,GEN,BJP,1626,,110996,6,0,OTHERS
2421,2006,Tamil Nadu,Cheranmahadevi,ACHUTHAN.R.,M,52,GEN,RLD,1055,,110996,7,0,OTHERS
2422,2006,Tamil Nadu,Cheranmahadevi,PAULRATHINAM.A.,M,60,GEN,IND,805,,110996,8,0,OTHERS
2423,2006,Tamil Nadu,Cheranmahadevi,CHARLES.R.,M,53,GEN,IJP,480,,110996,9,0,OTHERS
2424,2006,Tamil Nadu,Ambasamudram,AVUDAIYAPPAN . R.,M,62,GEN,DMK,49345,,108059,1,1,DMK
2425,2006,Tamil Nadu,Ambasamudram,MURUGAIAH PANDIAN. R.,M,61,GEN,AIADMK,33614,,108059,2,0,AIADMK
2426,2006,Tamil Nadu,Ambasamudram,NARAYANAN A,M,50,GEN,JD(U),16370,,108059,3,0,OTHERS
2427,2006,Tamil Nadu,Ambasamudram,PONRAJ.S,M,32,GEN,DMDK,2412,,108059,4,0,OTHERS
2428,2006,Tamil Nadu,Ambasamudram,VENKATASALAM.M,M,38,GEN,AIFB,1541,,108059,5,0,OTHERS
2429,2006,Tamil Nadu,Ambasamudram,ANBURAJ SUBRAMANIAN S.V,M,42,GEN,BJP,1425,,108059,6,0,OTHERS
2430,2006,Tamil Nadu,Ambasamudram,GANESAN.E,M,52,GEN,BSP,959,,108059,7,0,OTHERS
2431,2006,Tamil Nadu,Ambasamudram,VELMURUGAN,M,32,GEN,IND,650,,108059,8,0,OTHERS
2432,2006,Tamil Nadu,Ambasamudram,VAITHIYALINGAM.R.,M,47,GEN,IND,580,,108059,9,0,OTHERS
2433,2006,Tamil Nadu,Ambasamudram,RAMESH.R,M,25,GEN,IND,386,,108059,10,0,OTHERS
2434,2006,Tamil Nadu,Ambasamudram,RAVINDRAN.M.V.,M,46,GEN,IND,278,,108059,11,0,OTHERS
2435,2006,Tamil Nadu,Ambasamudram,RAJASINGH,M,37,GEN,IND,215,,108059,12,0,OTHERS
2436,2006,Tamil Nadu,Ambasamudram,MARIASINGAM.S.,M,56,GEN,IND,161,,108059,13,0,OTHERS
2437,2006,Tamil Nadu,Ambasamudram,ATHIMOOLAM.N,M,53,GEN,IND,123,,108059,14,0,OTHERS
2438,2006,Tamil Nadu,Nanguneri,VASANTHAKUMAR. H,M,56,GEN,INC,54170,,104665,1,1,DMK
2439,2006,Tamil Nadu,Nanguneri,SOORIYAKUMAR.S.P,M,51,GEN,AIADMK,34095,,104665,2,0,AIADMK
2440,2006,Tamil Nadu,Nanguneri,SANKAR.R,M,44,GEN,AIFB,6869,,104665,3,0,OTHERS
2441,2006,Tamil Nadu,Nanguneri,PACKIA RAJ.I,M,39,GEN,DMDK,2700,,104665,4,0,OTHERS
2442,2006,Tamil Nadu,Nanguneri,NAVANEETHAKRISHNAN.A,M,55,GEN,IND,1964,,104665,5,0,OTHERS
2443,2006,Tamil Nadu,Nanguneri,PANDY.U,M,28,GEN,BSP,1872,,104665,6,0,OTHERS
2444,2006,Tamil Nadu,Nanguneri,SOLLALAGAN.R .NELLAI,M,56,GEN,BJP,1335,,104665,7,0,OTHERS
2445,2006,Tamil Nadu,Nanguneri,YOUKENDRAN.K,M,45,GEN,IND,908,,104665,8,0,OTHERS
2446,2006,Tamil Nadu,Nanguneri,SATHYANARAYANAN .S.,M,37,GEN,IND,317,,104665,9,0,OTHERS
2447,2006,Tamil Nadu,Nanguneri,ANANDAKUMAR.S,M,25,GEN,IJP,247,,104665,10,0,OTHERS
2448,2006,Tamil Nadu,Nanguneri,SIVANANAINTHAPERUMALK,M,58,GEN,IND,188,,104665,11,0,OTHERS
2449,2006,Tamil Nadu,Radhapuram,APPAVU. M.,M,54,GEN,DMK,49249,,113584,1,1,DMK
2450,2006,Tamil Nadu,Radhapuram,GNANAPUNITHA.L,F,36,GEN,AIADMK,38552,,113584,2,0,AIADMK
2451,2006,Tamil Nadu,Radhapuram,SELVARAJ   K P K,M,49,GEN,IND,9017,,113584,3,0,OTHERS
2452,2006,Tamil Nadu,Radhapuram,SIVANAINTHA PERUMAL.S,M,36,GEN,DMDK,6404,,113584,4,0,OTHERS
2453,2006,Tamil Nadu,Radhapuram,THAMIZHISAI,F,44,GEN,BJP,5343,,113584,5,0,OTHERS
2454,2006,Tamil Nadu,Radhapuram,PARVATHI.A,F,36,GEN,AIFB,1059,,113584,6,0,OTHERS
2455,2006,Tamil Nadu,Radhapuram,SELVARAJ.A,M,43,GEN,IND,1051,,113584,7,0,OTHERS
2456,2006,Tamil Nadu,Radhapuram,THANAM. S,F,40,GEN,IND,994,,113584,8,0,OTHERS
2457,2006,Tamil Nadu,Radhapuram,THANGASAMY.P,M,52,GEN,IND,503,,113584,9,0,OTHERS
2458,2006,Tamil Nadu,Radhapuram,SELVARAJ.T,M,48,GEN,IND,318,,113584,10,0,OTHERS
2459,2006,Tamil Nadu,Radhapuram,SELVARAJ.M,M,43,GEN,IND,246,,113584,11,0,OTHERS
2460,2006,Tamil Nadu,Radhapuram,RAJAMANICKAM.P,M,44,GEN,RLD,244,,113584,12,0,OTHERS
2461,2006,Tamil Nadu,Radhapuram,RAJAMANI.S,M,52,GEN,ABHM,206,,113584,13,0,OTHERS
2462,2006,Tamil Nadu,Radhapuram,SELVARAJ.P,M,57,GEN,IND,167,,113584,14,0,OTHERS
2463,2006,Tamil Nadu,Radhapuram,SELVAKUMAR.A,M,37,GEN,IND,125,,113584,15,0,OTHERS
2464,2006,Tamil Nadu,Radhapuram,ARUMUGAM. M.,M,58,GEN,IND,106,,113584,16,0,OTHERS
2465,2006,Tamil Nadu,Sattangulam,RANI VENKATESAN,F,55,GEN,INC,45446,,87035,1,1,DMK
2466,2006,Tamil Nadu,Sattangulam,NAZARETH DURAI.P,M,55,GEN,MDMK,29938,,87035,2,0,AIADMK
2467,2006,Tamil Nadu,Sattangulam,DIAMOND RAJA.V,M,55,GEN,DMDK,3827,,87035,3,0,OTHERS
2468,2006,Tamil Nadu,Sattangulam,MUTHURAMALINGAM.S,M,26,GEN,AIFB,2867,,87035,4,0,OTHERS
2469,2006,Tamil Nadu,Sattangulam,SIVA SUBRAMANIAN.T,M,55,GEN,BJP,1883,,87035,5,0,OTHERS
2470,2006,Tamil Nadu,Sattangulam,THANGARAJ.M,M,32,GEN,BSP,1544,,87035,6,0,OTHERS
2471,2006,Tamil Nadu,Sattangulam,JESUBASKAR.J,M,38,GEN,IND,582,,87035,7,0,OTHERS
2472,2006,Tamil Nadu,Sattangulam,PONPANDI.S,M,43,GEN,IND,280,,87035,8,0,OTHERS
2473,2006,Tamil Nadu,Sattangulam,MICHEAL ANTONY AINROSE.T,M,33,GEN,IND,184,,87035,9,0,OTHERS
2474,2006,Tamil Nadu,Sattangulam,BALAKRISHNAN.P,M,47,GEN,IND,182,,87035,10,0,OTHERS
2475,2006,Tamil Nadu,Sattangulam,SUGUMARAN.P,M,40,GEN,IND,162,,87035,11,0,OTHERS
2476,2006,Tamil Nadu,Sattangulam,PARTHASARATHY.N,M,43,GEN,IND,140,,87035,12,0,OTHERS
2477,2006,Tamil Nadu,Tiruchendur,ANITHA R.RADHAKRISHNAN,M,40,GEN,AIADMK,58600,,111580,1,1,AIADMK
2478,2006,Tamil Nadu,Tiruchendur,JEYASEELAN.A.D.K,M,61,GEN,DMK,44684,,111580,2,0,DMK
2479,2006,Tamil Nadu,Tiruchendur,GANESAN.A,M,45,GEN,DMDK,3756,,111580,3,0,OTHERS
2480,2006,Tamil Nadu,Tiruchendur,VIVEKANTHASEKAR.N,M,46,GEN,IND,1635,,111580,4,0,OTHERS
2481,2006,Tamil Nadu,Tiruchendur,KANNAN.(DR).C,M,62,GEN,BJP,1398,,111580,5,0,OTHERS
2482,2006,Tamil Nadu,Tiruchendur,PARISAMUTHU.S,M,45,GEN,AIFB,430,,111580,6,0,OTHERS
2483,2006,Tamil Nadu,Tiruchendur,MURUGESAN.T,M,45,GEN,IND,365,,111580,7,0,OTHERS
2484,2006,Tamil Nadu,Tiruchendur,KUMAR.V,M,45,GEN,BSP,218,,111580,8,0,OTHERS
2485,2006,Tamil Nadu,Tiruchendur,NADARAJAN.G,M,44,GEN,IND,121,,111580,9,0,OTHERS
2486,2006,Tamil Nadu,Tiruchendur,BALASUBRAMANIAN.A,M,51,GEN,IND,120,,111580,10,0,OTHERS
2487,2006,Tamil Nadu,Tiruchendur,CHIDAMBARAM.V,M,45,GEN,IND,91,,111580,11,0,OTHERS
2488,2006,Tamil Nadu,Tiruchendur,AHAMED ABDUL KHADAR.N.M,M,45,GEN,IND,67,,111580,12,0,OTHERS
2489,2006,Tamil Nadu,Tiruchendur,KALEELRAHUMAN.M,M,45,GEN,IND,48,,111580,13,0,OTHERS
2490,2006,Tamil Nadu,Tiruchendur,AYYAKUTTI.K,M,53,GEN,IND,47,,111580,14,0,OTHERS
2491,2006,Tamil Nadu,Srivaikuntam,SELVARAJ.D,M,55,GEN,INC,38188,,93643,1,1,DMK
2492,2006,Tamil Nadu,Srivaikuntam,SHANMUGANATHAN.S.P,M,52,GEN,AIADMK,36556,,93643,2,0,AIADMK
2493,2006,Tamil Nadu,Srivaikuntam,ATHISAYAKUMAR.E,M,35,GEN,BSP,9324,,93643,3,0,OTHERS
2494,2006,Tamil Nadu,Srivaikuntam,SATHIYA SEELAN.C,M,30,GEN,DMDK,3166,,93643,4,0,OTHERS
2495,2006,Tamil Nadu,Srivaikuntam,PAULRAJ.P.M,M,49,GEN,BJP,2719,,93643,5,0,OTHERS
2496,2006,Tamil Nadu,Srivaikuntam,FREDERICK STANLEY.S,M,45,GEN,AIFB,2136,,93643,6,0,OTHERS
2497,2006,Tamil Nadu,Srivaikuntam,GEORGE BENNI.E,M,38,GEN,IND,719,,93643,7,0,OTHERS
2498,2006,Tamil Nadu,Srivaikuntam,RAJAGOPALAN.N,M,56,GEN,IND,370,,93643,8,0,OTHERS
2499,2006,Tamil Nadu,Srivaikuntam,THANGAPANDY.S,M,45,GEN,SP,193,,93643,9,0,OTHERS
2500,2006,Tamil Nadu,Srivaikuntam,AYYAPPAN.A,M,41,GEN,TNJC,151,,93643,10,0,OTHERS
2501,2006,Tamil Nadu,Srivaikuntam,KUMAR.G,M,33,GEN,LJP,121,,93643,11,0,OTHERS
2502,2006,Tamil Nadu,Tuticorin,GEETHA JEEVAN.P,F,35,GEN,DMK,79821,,157446,1,1,DMK
2503,2006,Tamil Nadu,Tuticorin,DANIELRAJ.S,M,45,GEN,AIADMK,64498,,157446,2,0,AIADMK
2504,2006,Tamil Nadu,Tuticorin,PETERRAJ.G.V,M,33,GEN,DMDK,7572,,157446,3,0,OTHERS
2505,2006,Tamil Nadu,Tuticorin,SIVAMURUGAN.T,M,36,GEN,BJP,1788,,157446,4,0,OTHERS
2506,2006,Tamil Nadu,Tuticorin,KASIPANDIAN.T,M,43,GEN,BSP,1266,,157446,5,0,OTHERS
2507,2006,Tamil Nadu,Tuticorin,SARAVANAMUTHU.M,M,40,GEN,AIFB,1007,,157446,6,0,OTHERS
2508,2006,Tamil Nadu,Tuticorin,RAMKUMAR V,M,40,GEN,IND,406,,157446,7,0,OTHERS
